date,title,date_open,revenue,numberofaudience,numberofscreen,numberofshow,nation,distributor,rating,genre,director
2004-01-22,러브 액츄얼리,2003-12-05,6398000,931,2,10,미국,"UIP코리아,(주)팝엔터테인먼트","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스
2004-01-22,브라더 베어,2004-01-16,5470000,789,4,15,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,드라마,"애론 블레이즈,로버트 워커"
2004-01-23,말죽거리 잔혹사,2004-01-16,286481000,45674,36,240,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-01-23,실미도,2003-12-24,261237500,41558,34,180,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-01-23,내사랑 싸가지,2004-01-16,144773000,23344,20,147,한국,(주)시네마서비스,12세관람가,코미디,신동엽
2004-01-23,페이첵,2004-01-22,92953500,14940,17,113,미국,씨제이엔터테인먼트(주),15세관람가,액션,오우삼
2004-01-23,라스트 사무라이,2004-01-09,73416500,11617,18,75,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-01-23,피터 팬,2004-01-16,56869500,9363,14,67,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"어드벤처,가족,판타지",P.J. 호건
2004-01-23,반지의 제왕 : 왕의 귀환,2003-12-17,36293000,5963,11,38,미국,씨제이엔터테인먼트(주),12세관람가,"판타지,어드벤처",피터 잭슨
2004-01-23,빙우,2004-01-16,33736000,5278,15,50,한국,쇼박스㈜미디어플렉스,12세관람가,드라마,김은숙
2004-01-23,브라더 베어,2004-01-16,9214500,1442,4,15,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,드라마,"애론 블레이즈,로버트 워커"
2004-01-23,러브 액츄얼리,2003-12-05,7227000,1134,2,10,미국,"UIP코리아,(주)팝엔터테인먼트","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스
2004-01-24,말죽거리 잔혹사,2004-01-16,278626500,43614,36,234,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-01-24,실미도,2003-12-24,268104500,42021,35,184,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-01-24,내사랑 싸가지,2004-01-16,152319500,24287,19,147,한국,(주)시네마서비스,12세관람가,코미디,신동엽
2004-01-24,페이첵,2004-01-22,95993000,15039,16,114,미국,씨제이엔터테인먼트(주),15세관람가,액션,오우삼
2004-01-24,라스트 사무라이,2004-01-09,76305500,11908,19,77,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-01-24,피터 팬,2004-01-16,61720000,10220,14,67,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"어드벤처,가족,판타지",P.J. 호건
2004-01-24,반지의 제왕 : 왕의 귀환,2003-12-17,38781500,6220,12,39,미국,씨제이엔터테인먼트(주),12세관람가,"판타지,어드벤처",피터 잭슨
2004-01-24,빙우,2004-01-16,29917000,4460,15,48,한국,쇼박스㈜미디어플렉스,12세관람가,드라마,김은숙
2004-01-24,브라더 베어,2004-01-16,9570500,1465,4,14,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,드라마,"애론 블레이즈,로버트 워커"
2004-01-24,러브 액츄얼리,2003-12-05,7369500,1114,2,10,미국,"UIP코리아,(주)팝엔터테인먼트","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스
2004-01-25,말죽거리 잔혹사,2004-01-16,236949000,37127,35,223,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-01-25,실미도,2003-12-24,234939500,36803,33,171,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-01-25,내사랑 싸가지,2004-01-16,135577000,21686,19,140,한국,(주)시네마서비스,12세관람가,코미디,신동엽
2004-01-25,페이첵,2004-01-22,85988000,13469,16,108,미국,씨제이엔터테인먼트(주),15세관람가,액션,오우삼
2004-01-25,라스트 사무라이,2004-01-09,70332500,10980,19,76,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-01-25,피터 팬,2004-01-16,60885000,10082,14,66,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"어드벤처,가족,판타지",P.J. 호건
2004-01-25,반지의 제왕 : 왕의 귀환,2003-12-17,35318000,5714,10,37,미국,씨제이엔터테인먼트(주),12세관람가,"판타지,어드벤처",피터 잭슨
2004-01-25,빙우,2004-01-16,24919500,3726,15,48,한국,쇼박스㈜미디어플렉스,12세관람가,드라마,김은숙
2004-01-25,브라더 베어,2004-01-16,8338000,1276,4,13,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,드라마,"애론 블레이즈,로버트 워커"
2004-01-25,러브 액츄얼리,2003-12-05,6739000,1010,2,9,미국,"UIP코리아,(주)팝엔터테인먼트","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스
2004-01-26,실미도,2003-12-24,127169000,19941,32,163,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-01-26,말죽거리 잔혹사,2004-01-16,100298000,15794,34,214,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-01-26,내사랑 싸가지,2004-01-16,67118500,10774,19,138,한국,(주)시네마서비스,12세관람가,코미디,신동엽
2004-01-26,페이첵,2004-01-22,40437000,6338,16,107,미국,씨제이엔터테인먼트(주),15세관람가,액션,오우삼
2004-01-26,라스트 사무라이,2004-01-09,38047500,5976,18,73,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-01-26,반지의 제왕 : 왕의 귀환,2003-12-17,25288500,4074,11,40,미국,씨제이엔터테인먼트(주),12세관람가,"판타지,어드벤처",피터 잭슨
2004-01-26,피터 팬,2004-01-16,23803500,3896,14,63,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"어드벤처,가족,판타지",P.J. 호건
2004-01-26,빙우,2004-01-16,9249500,1444,15,48,한국,쇼박스㈜미디어플렉스,12세관람가,드라마,김은숙
2004-01-26,러브 액츄얼리,2003-12-05,5182500,802,2,9,미국,"UIP코리아,(주)팝엔터테인먼트","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스
2004-01-26,브라더 베어,2004-01-16,2270000,344,3,12,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,드라마,"애론 블레이즈,로버트 워커"
2004-01-26,안녕! 유에프오,2004-01-30,1909000,279,1,1,한국,(주)튜브엔터테인먼트,전체관람가,드라마,김진민
2004-01-27,실미도,2003-12-24,121823500,19185,31,168,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-01-27,말죽거리 잔혹사,2004-01-16,94637500,14895,32,202,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-01-27,내사랑 싸가지,2004-01-16,60013000,9700,20,138,한국,(주)시네마서비스,12세관람가,코미디,신동엽
2004-01-27,라스트 사무라이,2004-01-09,40272000,6325,17,73,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-01-27,페이첵,2004-01-22,37614000,5917,16,106,미국,씨제이엔터테인먼트(주),15세관람가,액션,오우삼
2004-01-27,피터 팬,2004-01-16,27556000,4582,14,66,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"어드벤처,가족,판타지",P.J. 호건
2004-01-27,반지의 제왕 : 왕의 귀환,2003-12-17,25550000,4144,10,40,미국,씨제이엔터테인먼트(주),12세관람가,"판타지,어드벤처",피터 잭슨
2004-01-27,빙우,2004-01-16,8952500,1399,15,51,한국,쇼박스㈜미디어플렉스,12세관람가,드라마,김은숙
2004-01-27,러브 액츄얼리,2003-12-05,5582500,865,2,9,미국,"UIP코리아,(주)팝엔터테인먼트","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스
2004-01-27,브라더 베어,2004-01-16,2711500,420,3,12,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,드라마,"애론 블레이즈,로버트 워커"
2004-01-27,스쿨 오브 락,2004-02-27,0,0,2,2,미국,UIP코리아,전체관람가,코미디,리차드 링클레이터
2004-01-28,실미도,2003-12-24,117671000,18473,31,173,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-01-28,말죽거리 잔혹사,2004-01-16,86462500,13593,32,199,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-01-28,내사랑 싸가지,2004-01-16,53827500,8614,19,137,한국,(주)시네마서비스,12세관람가,코미디,신동엽
2004-01-28,라스트 사무라이,2004-01-09,38456500,6046,17,73,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-01-28,페이첵,2004-01-22,36800500,5801,16,106,미국,씨제이엔터테인먼트(주),15세관람가,액션,오우삼
2004-01-28,피터 팬,2004-01-16,26489500,4399,14,69,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"어드벤처,가족,판타지",P.J. 호건
2004-01-28,반지의 제왕 : 왕의 귀환,2003-12-17,26792500,4323,11,42,미국,씨제이엔터테인먼트(주),12세관람가,"판타지,어드벤처",피터 잭슨
2004-01-28,빙우,2004-01-16,7904000,1218,15,51,한국,쇼박스㈜미디어플렉스,12세관람가,드라마,김은숙
2004-01-28,러브 액츄얼리,2003-12-05,5675500,890,2,9,미국,"UIP코리아,(주)팝엔터테인먼트","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스
2004-01-28,브라더 베어,2004-01-16,3127000,488,3,12,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,드라마,"애론 블레이즈,로버트 워커"
2004-01-28,안녕! 유에프오,2004-01-30,1201500,189,1,6,한국,(주)튜브엔터테인먼트,전체관람가,드라마,김진민
2004-01-28,그녀를 모르면 간첩,2004-01-30,445000,72,1,2,한국,쇼박스㈜미디어플렉스,15세관람가,코미디,박한준
2004-01-29,실미도,2003-12-24,107756500,17079,27,150,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-01-29,말죽거리 잔혹사,2004-01-16,73628000,11730,24,150,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-01-29,내사랑 싸가지,2004-01-16,41810500,6798,17,127,한국,(주)시네마서비스,12세관람가,코미디,신동엽
2004-01-29,안녕! 유에프오,2004-01-30,26689500,4367,14,105,한국,(주)튜브엔터테인먼트,전체관람가,드라마,김진민
2004-01-29,페이첵,2004-01-22,24491000,3988,14,63,미국,씨제이엔터테인먼트(주),15세관람가,액션,오우삼
2004-01-29,라스트 사무라이,2004-01-09,23254000,3776,11,48,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-01-29,피터 팬,2004-01-16,20085000,3456,12,50,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"어드벤처,가족,판타지",P.J. 호건
2004-01-29,그녀를 모르면 간첩,2004-01-30,18930500,3119,15,113,한국,쇼박스㈜미디어플렉스,15세관람가,코미디,박한준
2004-01-29,런어웨이,2004-01-30,15895000,2529,11,52,미국,이십세기폭스필름코퍼레이션,15세관람가,스릴러,게리 플레더
2004-01-29,반지의 제왕 : 왕의 귀환,2003-12-17,12668000,2047,6,18,미국,씨제이엔터테인먼트(주),12세관람가,"판타지,어드벤처",피터 잭슨
2004-01-29,자토이치,2004-01-30,11245500,1787,10,42,일본,인터비스앤파트너스(주),15세관람가,액션,기타노 다케시
2004-01-29,빙우,2004-01-16,2168000,333,1,7,한국,쇼박스㈜미디어플렉스,12세관람가,드라마,김은숙
2004-01-29,곰이 되고 싶어요,2004-01-30,702500,118,5,12,덴마크,필름뱅크(주),전체관람가,드라마,야니크 하스트럽
2004-01-29,브라더 베어,2004-01-16,19000,3,1,1,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,드라마,"애론 블레이즈,로버트 워커"
2004-01-29,반지의 제왕 : 반지원정대,2001-12-31,0,0,1,1,미국,(주)시네마서비스,12세관람가,드라마,피터 잭슨
2004-01-30,실미도,2003-12-24,127152500,20630,28,154,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-01-30,말죽거리 잔혹사,2004-01-16,91206500,15234,24,153,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-01-30,내사랑 싸가지,2004-01-16,45628500,7685,16,127,한국,(주)시네마서비스,12세관람가,코미디,신동엽
2004-01-30,안녕! 유에프오,2004-01-30,36795000,6336,14,106,한국,(주)튜브엔터테인먼트,전체관람가,드라마,김진민
2004-01-30,페이첵,2004-01-22,29489500,4772,14,63,미국,씨제이엔터테인먼트(주),15세관람가,액션,오우삼
2004-01-30,그녀를 모르면 간첩,2004-01-30,27937500,4747,16,124,한국,쇼박스㈜미디어플렉스,15세관람가,코미디,박한준
2004-01-30,라스트 사무라이,2004-01-09,26059000,4279,11,48,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-01-30,피터 팬,2004-01-16,21255000,3674,12,51,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"어드벤처,가족,판타지",P.J. 호건
2004-01-30,런어웨이,2004-01-30,21715500,3643,11,55,미국,이십세기폭스필름코퍼레이션,15세관람가,스릴러,게리 플레더
2004-01-30,자토이치,2004-01-30,16053000,2626,10,43,일본,인터비스앤파트너스(주),15세관람가,액션,기타노 다케시
2004-01-30,반지의 제왕 : 왕의 귀환,2003-12-17,12055500,1974,5,16,미국,씨제이엔터테인먼트(주),12세관람가,"판타지,어드벤처",피터 잭슨
2004-01-30,빙우,2004-01-16,2459000,410,1,7,한국,쇼박스㈜미디어플렉스,12세관람가,드라마,김은숙
2004-01-30,곰이 되고 싶어요,2004-01-30,1185000,194,5,12,덴마크,필름뱅크(주),전체관람가,드라마,야니크 하스트럽
2004-01-30,반지의 제왕 : 반지원정대,2001-12-31,0,0,1,2,미국,(주)시네마서비스,12세관람가,드라마,피터 잭슨
2004-01-31,실미도,2003-12-24,218833500,34110,30,162,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-01-31,말죽거리 잔혹사,2004-01-16,155365000,23977,24,150,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-01-31,내사랑 싸가지,2004-01-16,82077000,13192,16,128,한국,(주)시네마서비스,12세관람가,코미디,신동엽
2004-01-31,안녕! 유에프오,2004-01-30,52924000,8281,14,109,한국,(주)튜브엔터테인먼트,전체관람가,드라마,김진민
2004-01-31,그녀를 모르면 간첩,2004-01-30,49116000,7909,16,123,한국,쇼박스㈜미디어플렉스,15세관람가,코미디,박한준
2004-01-31,피터 팬,2004-01-16,44963000,7716,12,51,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"어드벤처,가족,판타지",P.J. 호건
2004-01-31,페이첵,2004-01-22,46549000,7143,14,65,미국,씨제이엔터테인먼트(주),15세관람가,액션,오우삼
2004-01-31,라스트 사무라이,2004-01-09,39121500,6069,12,51,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-01-31,반지의 제왕 : 왕의 귀환,2003-12-17,29420000,4677,7,22,미국,씨제이엔터테인먼트(주),12세관람가,"판타지,어드벤처",피터 잭슨
2004-01-31,런어웨이,2004-01-30,28412000,4359,11,47,미국,이십세기폭스필름코퍼레이션,15세관람가,스릴러,게리 플레더
2004-01-31,자토이치,2004-01-30,24002500,3676,10,44,일본,인터비스앤파트너스(주),15세관람가,액션,기타노 다케시
2004-01-31,곰이 되고 싶어요,2004-01-30,6816500,1052,5,16,덴마크,필름뱅크(주),전체관람가,드라마,야니크 하스트럽
2004-01-31,빙우,2004-01-16,3934000,561,1,7,한국,쇼박스㈜미디어플렉스,12세관람가,드라마,김은숙
2004-02-01,실미도,2003-12-24,227611500,35733,30,157,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-02-01,말죽거리 잔혹사,2004-01-16,144169500,22301,22,145,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
